Args in experiment:
Namespace(data='time_series_with_regimes', root_path='/home/datzeni/OCL_TS/', data_path='time_series_with_regimes.csv', features='S', target='value', freq='h', checkpoints='./checkpoints/', seq_len=60, label_len=0, pred_len=2, gamma=0.9, enc_in=1, dec_in=1, c_out=1, d_model=512, n_heads=8, e_layers=2, d_layers=1, s_layers=[3, 2, 1], d_ff=2048, factor=5, padding=0, distil=True, dropout=0.05, attn='prob', embed='timeF', activation='gelu', output_attention=False, do_predict=False, mix=True, cols=None, num_workers=0, itr=10, train_epochs=6, batch_size=32, patience=3, learning_rate=0.001, des='Exp', loss='mse', lradj='type1', use_amp=False, inverse=False, method='ogd', teacher_forcing=False, online_learning='full', opt='sgd', test_bsz=1, n_inner=1, use_gpu=True, gpu=0, use_multi_gpu=False, devices='0,1,2,3', finetune=False, finetune_model_seed=None, individual=1, learning_rate_w=0.001, learning_rate_bias=0.001, OCAR_regul=0.1, OCAR_regul_last=0.1, OCAR_alpha_ema=0.5, online_lr=0.001, deg_f=50, ng_only_last=False, OCAR_score_lr=0.1, score_lr=0.01, online_hpo=False, detail_freq='h')

 ====== Run 0 =====
Use GPU: cuda:0
>>>>>>>start training : ogd_time_series_with_regimes_pl2_olfull_optsgd_tb1_2025_09_18_15_11_03ba>>>>>>>>>>>>>>>>>>>>>>>>>>
train 222
val 71
test 1061
Epoch: 1 cost time: 0.9157834053039551
Epoch: 1, Steps: 6 | Train Loss: 2.8125565 Vali Loss: 2.7924535 Test Loss: 0.0000000
Validation loss decreased (inf --> 2.792454).  Saving model ...
Updating learning rate to 0.001
Epoch: 2 cost time: 0.12149500846862793
Epoch: 2, Steps: 6 | Train Loss: 1.3284073 Vali Loss: 0.5923873 Test Loss: 0.0000000
Validation loss decreased (2.792454 --> 0.592387).  Saving model ...
Updating learning rate to 0.0005
Epoch: 3 cost time: 0.1311628818511963
Epoch: 3, Steps: 6 | Train Loss: 0.8120643 Vali Loss: 1.3226682 Test Loss: 0.0000000
EarlyStopping counter: 1 out of 3
Updating learning rate to 0.00025
Epoch: 4 cost time: 0.11565566062927246
Epoch: 4, Steps: 6 | Train Loss: 0.7712774 Vali Loss: 1.0570703 Test Loss: 0.0000000
EarlyStopping counter: 2 out of 3
Updating learning rate to 0.000125
Epoch: 5 cost time: 0.11644339561462402
Epoch: 5, Steps: 6 | Train Loss: 0.5936914 Vali Loss: 0.6740775 Test Loss: 0.0000000
EarlyStopping counter: 3 out of 3
Early stopping
Best config: {'online_lr': 0.00020227912033156023}
Use GPU: cuda:0
>>>>>>>testing : ogd_time_series_with_regimes_pl2_olfull_optsgd_tb1_2025_09_18_15_11_03ba<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<
test 1061
Iter 0, pred_0 0.7060728073120117, pred_1 0.32231131196022034, true 0.08486824482679367, mse 0.3302, mae 0.5725, orig_grad_norm 37.1296
Iter 27, pred_0 0.896655261516571, pred_1 1.1062390804290771, true 0.6392709612846375, mse 0.0820, mae 0.2851, orig_grad_norm 20.4665
Iter 28, pred_0 1.2079482078552246, pred_1 1.1464316844940186, true 0.7935191988945007, mse 0.0944, mae 0.2724, orig_grad_norm 22.4017
Iter 29, pred_0 1.3395490646362305, pred_1 1.1869076490402222, true 1.0160948038101196, mse 0.0541, mae 0.1913, orig_grad_norm 17.4126
Iter 30, pred_0 2.331587553024292, pred_1 0.19039247930049896, true 1.2460052967071533, mse 0.9568, mae 0.9715, orig_grad_norm 67.7510
Iter 31, pred_0 2.1554510593414307, pred_1 0.5593602657318115, true 1.0477933883666992, mse 0.9254, mae 0.9488, orig_grad_norm 64.7134
Iter 32, pred_0 1.8668484687805176, pred_1 0.8017166256904602, true 1.3492110967636108, mse 0.3402, mae 0.5799, orig_grad_norm 38.3459
Iter 33, pred_0 1.4264034032821655, pred_1 1.3928488492965698, true 1.4439197778701782, mse 0.0174, mae 0.1015, orig_grad_norm 8.5671
Iter 34, pred_0 1.0313998460769653, pred_1 1.861280083656311, true 1.2073285579681396, mse 0.1112, mae 0.3068, orig_grad_norm 21.4525
Iter 35, pred_0 0.7404991984367371, pred_1 2.045910358428955, true 1.4236277341842651, mse 0.3399, mae 0.5723, orig_grad_norm 36.9584
Iter 36, pred_0 0.6436963081359863, pred_1 2.1920363903045654, true 1.5843497514724731, mse 0.8077, mae 0.8977, orig_grad_norm 57.2170
Iter 37, pred_0 0.7257565259933472, pred_1 2.114442825317383, true 1.3372523784637451, mse 0.5627, mae 0.7392, orig_grad_norm 47.7996
Iter 38, pred_0 0.770142674446106, pred_1 1.5780308246612549, true 1.2476238012313843, mse 0.1336, mae 0.3378, orig_grad_norm 21.7754
Iter 39, pred_0 0.9715045690536499, pred_1 1.3626539707183838, true 1.3799970149993896, mse 0.1538, mae 0.3918, orig_grad_norm 23.4802
Iter 40, pred_0 1.2070183753967285, pred_1 1.1202720403671265, true 0.9876072406768799, mse 0.0449, mae 0.2118, orig_grad_norm 12.6748
Iter 41, pred_0 1.3817169666290283, pred_1 0.783526599407196, true 0.9160370826721191, mse 0.1276, mae 0.3308, orig_grad_norm 21.5858
Iter 42, pred_0 1.464813470840454, pred_1 0.5789975523948669, true 0.9793632626533508, mse 0.1627, mae 0.3924, orig_grad_norm 24.6935
Iter 43, pred_0 1.4507030248641968, pred_1 0.4404943287372589, true 0.8784152865409851, mse 0.1721, mae 0.3507, orig_grad_norm 25.4219
Iter 44, pred_0 1.3348464965820312, pred_1 0.27536919713020325, true 0.31146878004074097, mse 0.5238, mae 0.5216, orig_grad_norm 45.0071
Iter 45, pred_0 1.0523438453674316, pred_1 0.06206865608692169, true 0.2555355131626129, mse 0.3228, mae 0.4503, orig_grad_norm 35.9016
Iter 46, pred_0 0.6887568235397339, pred_1 0.06230546161532402, true 0.16588367521762848, mse 0.1371, mae 0.2757, orig_grad_norm 23.5860
Iter 47, pred_0 0.25352632999420166, pred_1 -0.04570286348462105, true 0.09081228077411652, mse 0.0262, mae 0.1618, orig_grad_norm 10.4496
Iter 48, pred_0 -0.18894702196121216, pred_1 -0.1550675332546234, true -0.20659928023815155, mse 0.0715, mae 0.1978, orig_grad_norm 17.7694
Iter 49, pred_0 -0.5888187289237976, pred_1 -0.3535139858722687, true -0.5329169631004333, mse 0.0137, mae 0.1059, orig_grad_norm 7.9741
Iter 50, pred_0 -0.9617131948471069, pred_1 -0.5782917141914368, true -0.5094870924949646, mse 0.2341, mae 0.4829, orig_grad_norm 33.6269
Iter 51, pred_0 -1.1967405080795288, pred_1 -0.84646075963974, true -1.091807246208191, mse 0.0073, mae 0.0823, orig_grad_norm 6.0273
Iter 52, pred_0 -1.379051685333252, pred_1 -1.191880226135254, true -0.9060721397399902, mse 0.1407, mae 0.3567, orig_grad_norm 26.6983
Iter 53, pred_0 -1.4316926002502441, pred_1 -1.341255784034729, true -0.9515282511711121, mse 0.1700, mae 0.4055, orig_grad_norm 29.9607
Iter 54, pred_0 -1.3278008699417114, pred_1 -0.7346863150596619, true -1.0103713274002075, mse 0.1551, mae 0.3875, orig_grad_norm 25.6876
Iter 55, pred_0 -1.1356641054153442, pred_1 -0.9819948077201843, true -1.1923503875732422, mse 0.1474, mae 0.2984, orig_grad_norm 24.3396
Iter 56, pred_0 -0.8693657517433167, pred_1 -1.6118409633636475, true -1.5220355987548828, mse 0.2841, mae 0.5149, orig_grad_norm 33.0379
Iter 57, pred_0 -0.9709283113479614, pred_1 -1.8339745998382568, true -1.2346910238265991, mse 0.1046, mae 0.3187, orig_grad_norm 20.0260
Iter 58, pred_0 -0.8978530168533325, pred_1 -2.0839078426361084, true -1.4603970050811768, mse 0.3626, mae 0.6009, orig_grad_norm 36.8426
Iter 59, pred_0 -1.080198884010315, pred_1 -2.095123291015625, true -1.4446263313293457, mse 0.4758, mae 0.6347, orig_grad_norm 42.2281
Iter 60, pred_0 -1.2635412216186523, pred_1 -1.9176357984542847, true -1.1901978254318237, mse 0.0620, mae 0.2089, orig_grad_norm 15.2242
Iter 61, pred_0 -1.378504991531372, pred_1 -1.6804248094558716, true -1.5731233358383179, mse 0.3173, mae 0.4835, orig_grad_norm 34.4612
Iter 62, pred_0 -1.757633090019226, pred_1 -1.592266321182251, true -0.9079963564872742, mse 0.5385, mae 0.7228, orig_grad_norm 42.6839
Iter 63, pred_0 -1.7064952850341797, pred_1 -1.1512905359268188, true -0.9962866902351379, mse 0.2892, mae 0.4911, orig_grad_norm 31.0530
Iter 64, pred_0 -1.6090757846832275, pred_1 -0.8219908475875854, true -0.8793491721153259, mse 0.2684, mae 0.3980, orig_grad_norm 30.1714
Iter 65, pred_0 -1.4118889570236206, pred_1 -0.5330358147621155, true -0.8883006572723389, mse 0.1406, mae 0.3037, orig_grad_norm 21.9474
Iter 66, pred_0 -1.1798018217086792, pred_1 -0.2882440686225891, true -0.6168817281723022, mse 0.1741, mae 0.3699, orig_grad_norm 24.7302
Iter 67, pred_0 -0.8881640434265137, pred_1 -0.09898605942726135, true -0.46504566073417664, mse 0.1192, mae 0.3334, orig_grad_norm 20.7189
Iter 68, pred_0 -0.5695616006851196, pred_1 0.009250231087207794, true -0.342626690864563, mse 0.1119, mae 0.3210, orig_grad_norm 20.4397
Iter 69, pred_0 -0.27191174030303955, pred_1 0.02924540266394615, true -0.4057601988315582, mse 0.0092, mae 0.0784, orig_grad_norm 5.8924
Iter 70, pred_0 0.057016290724277496, pred_1 0.10898492485284805, true 0.052199918776750565, mse 0.0052, mae 0.0533, orig_grad_norm 4.5241
Iter 71, pred_0 0.2851792275905609, pred_1 0.15771500766277313, true 0.21071259677410126, mse 0.0576, mae 0.2029, orig_grad_norm 15.3970
Iter 72, pred_0 0.480876088142395, pred_1 0.2424956113100052, true 0.48894867300987244, mse 0.0611, mae 0.1788, orig_grad_norm 16.1183
Iter 73, pred_0 0.6616081595420837, pred_1 0.41522926092147827, true 0.5920196771621704, mse 0.0546, mae 0.1963, orig_grad_norm 15.5820
Iter 74, pred_0 0.808312177658081, pred_1 0.602334201335907, true 0.7382465600967407, mse 0.0407, mae 0.1733, orig_grad_norm 13.7340
Iter 75, pred_0 0.937309980392456, pred_1 0.8627906441688538, true 0.8787931799888611, mse 0.0046, mae 0.0671, orig_grad_norm 4.6468
Iter 76, pred_0 1.0486053228378296, pred_1 1.0891965627670288, true 0.7871296405792236, mse 0.0609, mae 0.2462, orig_grad_norm 17.2737
Iter 77, pred_0 1.1022539138793945, pred_1 1.2210460901260376, true 0.8582457900047302, mse 0.0299, mae 0.1303, orig_grad_norm 12.3534
Iter 78, pred_0 -0.3088965117931366, pred_1 2.4021406173706055, true 1.2043977975845337, mse 1.8643, mae 1.3564, orig_grad_norm 88.7911
Iter 79, pred_0 0.14954568445682526, pred_1 2.2669613361358643, true 1.2027171850204468, mse 0.9107, mae 0.9486, orig_grad_norm 60.2764
Iter 80, pred_0 0.7085372805595398, pred_1 1.9285433292388916, true 1.4229968786239624, mse 0.5037, mae 0.7097, orig_grad_norm 43.6556
Iter 81, pred_0 1.159056305885315, pred_1 1.664913296699524, true 1.2236648797988892, mse 0.0598, mae 0.2021, orig_grad_norm 14.8239
Iter 82, pred_0 1.6735572814941406, pred_1 1.3060253858566284, true 1.3252265453338623, mse 0.0772, mae 0.2652, orig_grad_norm 16.5067
Iter 83, pred_0 1.9301588535308838, pred_1 1.0930958986282349, true 1.4880397319793701, mse 0.1310, mae 0.3501, orig_grad_norm 21.3518
Iter 84, pred_0 2.1055941581726074, pred_1 0.9568713903427124, true 1.3512145280838013, mse 0.3064, mae 0.4817, orig_grad_norm 32.6789
Iter 85, pred_0 2.1623756885528564, pred_1 0.8415440320968628, true 1.1659584045410156, mse 0.5926, mae 0.7175, orig_grad_norm 45.4841
Iter 86, pred_0 2.1422672271728516, pred_1 0.5312414169311523, true 1.2801181077957153, mse 0.5530, mae 0.7322, orig_grad_norm 41.5739
Iter 87, pred_0 1.9373067617416382, pred_1 0.5851058959960938, true 1.1334532499313354, mse 0.3522, mae 0.5226, orig_grad_norm 33.1625
Iter 88, pred_0 1.6615402698516846, pred_1 0.6458024978637695, true 0.8265361189842224, mse 0.3530, mae 0.4642, orig_grad_norm 33.3755
Iter 89, pred_0 1.3319132328033447, pred_1 0.6950868964195251, true 0.739205539226532, mse 0.1757, mae 0.2982, orig_grad_norm 23.6329
Iter 90, pred_0 0.9408671855926514, pred_1 0.7559666633605957, true 0.69875168800354, mse 0.0689, mae 0.2617, orig_grad_norm 15.0466
Iter 91, pred_0 0.5591743588447571, pred_1 0.7686842679977417, true 0.47467827796936035, mse 0.1193, mae 0.2828, orig_grad_norm 20.1792
Iter 92, pred_0 0.19993038475513458, pred_1 0.7035460472106934, true 0.2876474857330322, mse 0.2066, mae 0.3623, orig_grad_norm 27.0652
Iter 93, pred_0 -0.12054198235273361, pred_1 0.565363883972168, true 0.06672012805938721, mse 0.5028, mae 0.5862, orig_grad_norm 43.0822
Iter 94, pred_0 -0.28528425097465515, pred_1 0.40566980838775635, true -0.41981208324432373, mse 0.1697, mae 0.3507, orig_grad_norm 25.3810
Iter 95, pred_0 -0.5426729917526245, pred_1 0.044375497847795486, true -0.16119663417339325, mse 0.1568, mae 0.3958, orig_grad_norm 24.9098
Iter 96, pred_0 -0.7570807933807373, pred_1 -0.29903703927993774, true -0.36567339301109314, mse 0.1221, mae 0.3466, orig_grad_norm 22.3618
Iter 97, pred_0 -0.8601958751678467, pred_1 -0.6820559501647949, true -0.6007840037345886, mse 0.0827, mae 0.2863, orig_grad_norm 18.8341
Iter 98, pred_0 -0.9227944612503052, pred_1 -1.0981396436691284, true -0.9953241348266602, mse 0.0133, mae 0.1094, orig_grad_norm 7.7440
Iter 99, pred_0 -0.9606428742408752, pred_1 -1.4464294910430908, true -0.9518894553184509, mse 0.0865, mae 0.2123, orig_grad_norm 20.1803
Iter 100, pred_0 -1.0055805444717407, pred_1 -1.6458747386932373, true -1.0305196046829224, mse 0.1117, mae 0.2485, orig_grad_norm 23.4438
Iter 101, pred_0 -1.0333061218261719, pred_1 -1.7134405374526978, true -1.1738508939743042, mse 0.1162, mae 0.3008, orig_grad_norm 24.4043
Iter 102, pred_0 -0.40158191323280334, pred_1 -1.6245741844177246, true -1.2524104118347168, mse 0.3620, mae 0.4273, orig_grad_norm 35.7711
Iter 103, pred_0 -0.5761897563934326, pred_1 -1.6213431358337402, true -1.6208232641220093, mse 0.6050, mae 0.6946, orig_grad_norm 45.1112
Iter 104, pred_0 -0.8551760315895081, pred_1 -1.6761054992675781, true -1.2767512798309326, mse 0.1567, mae 0.3950, orig_grad_norm 22.6655
Iter 105, pred_0 -1.1757442951202393, pred_1 -1.6235536336898804, true -1.3076565265655518, mse 0.0621, mae 0.2294, orig_grad_norm 14.2554
Iter 106, pred_0 -1.4523489475250244, pred_1 -1.4534896612167358, true -1.296604037284851, mse 0.0483, mae 0.2123, orig_grad_norm 12.4036
Iter 107, pred_0 -1.6613150835037231, pred_1 -1.361609697341919, true -1.184564232826233, mse 0.1165, mae 0.2760, orig_grad_norm 19.0353
Iter 108, pred_0 -1.7882299423217773, pred_1 -1.2676259279251099, true -1.2863527536392212, mse 0.1481, mae 0.3561, orig_grad_norm 21.6311
Iter 109, pred_0 -1.8183584213256836, pred_1 -1.1600332260131836, true -1.0572766065597534, mse 0.3027, mae 0.4614, orig_grad_norm 30.8996
Iter 110, pred_0 -1.8004440069198608, pred_1 -1.3388038873672485, true -1.3218446969985962, mse 0.1924, mae 0.4366, orig_grad_norm 23.3881
Iter 111, pred_0 -1.690971851348877, pred_1 -1.2451330423355103, true -0.9441139101982117, mse 0.3261, mae 0.5271, orig_grad_norm 30.4747
Iter 112, pred_0 -1.5632840394973755, pred_1 -1.121059775352478, true -0.9378649592399597, mse 0.3519, mae 0.5923, orig_grad_norm 32.0318
Iter 113, pred_0 -1.3461214303970337, pred_1 -0.9520242214202881, true -0.5619102120399475, mse 0.3493, mae 0.5367, orig_grad_norm 31.9813
Iter 114, pred_0 -1.1062688827514648, pred_1 -0.75019371509552, true -0.6629218459129333, mse 0.1304, mae 0.3484, orig_grad_norm 19.8252
Iter 115, pred_0 -0.801064133644104, pred_1 -0.5426582098007202, true -0.49667099118232727, mse 0.0683, mae 0.2570, orig_grad_norm 14.5120
Iter 116, pred_0 -0.5214868783950806, pred_1 -0.3239659368991852, true -0.3330685496330261, mse 0.0730, mae 0.2603, orig_grad_norm 15.3210
Iter 117, pred_0 -0.2456602156162262, pred_1 -0.06077812612056732, true 0.008302784524857998, mse 0.0351, mae 0.1650, orig_grad_norm 10.7526
Iter 118, pred_0 0.067242830991745, pred_1 0.3177887797355652, true 0.015290984883904457, mse 0.0073, mae 0.0807, orig_grad_norm 5.0892
Iter 119, pred_0 0.32171258330345154, pred_1 0.5714390277862549, true 0.4271855652332306, mse 0.0057, mae 0.0611, orig_grad_norm 4.5219
Iter 120, pred_0 0.5373132824897766, pred_1 0.8222413063049316, true 0.5881652235984802, mse 0.0140, mae 0.1053, orig_grad_norm 7.3675
Iter 121, pred_0 0.760964572429657, pred_1 1.0272881984710693, true 0.6625151634216309, mse 0.0240, mae 0.1470, orig_grad_norm 9.7570
Iter 122, pred_0 0.9467459321022034, pred_1 1.1669126749038696, true 0.8317636847496033, mse 0.0513, mae 0.2070, orig_grad_norm 14.6232
Iter 123, pred_0 1.0997353792190552, pred_1 1.2607730627059937, true 0.8679044246673584, mse 0.0306, mae 0.1588, orig_grad_norm 11.4818
Iter 124, pred_0 1.207903504371643, pred_1 1.3579250574111938, true 1.346603274345398, mse 0.0111, mae 0.0966, orig_grad_norm 7.0814
Iter 125, pred_0 1.2935409545898438, pred_1 1.4503228664398193, true 1.3033477067947388, mse 0.0561, mae 0.1724, orig_grad_norm 16.4453
Iter 126, pred_0 0.3505733907222748, pred_1 1.1336408853530884, true 1.1154274940490723, mse 0.3521, mae 0.5551, orig_grad_norm 34.1128
Iter 127, pred_0 0.6365042328834534, pred_1 1.3439322710037231, true 1.4789113998413086, mse 0.3615, mae 0.4791, orig_grad_norm 33.6701
Iter 128, pred_0 0.9615938067436218, pred_1 1.4471747875213623, true 1.2281017303466797, mse 0.0356, mae 0.1388, orig_grad_norm 10.3759
Iter 129, pred_0 1.2707579135894775, pred_1 1.5478229522705078, true 1.4361437559127808, mse 0.0166, mae 0.1209, orig_grad_norm 7.0401
Iter 130, pred_0 1.5368009805679321, pred_1 1.6750637292861938, true 1.4713934659957886, mse 0.0707, mae 0.2178, orig_grad_norm 14.4649
Iter 131, pred_0 1.7695778608322144, pred_1 1.667340874671936, true 1.304877519607544, mse 0.2120, mae 0.4604, orig_grad_norm 24.8816
Iter 132, pred_0 1.939786434173584, pred_1 1.601245403289795, true 1.211255669593811, mse 0.3233, mae 0.5345, orig_grad_norm 30.7694
Iter 133, pred_0 2.0081803798675537, pred_1 1.4777392148971558, true 1.2608604431152344, mse 0.3212, mae 0.5184, orig_grad_norm 30.6720
Iter 134, pred_0 1.9527801275253296, pred_1 1.150619626045227, true 1.1881964206695557, mse 0.3012, mae 0.4491, orig_grad_norm 27.5514
Iter 135, pred_0 1.8834452629089355, pred_1 0.9878489375114441, true 1.0170315504074097, mse 0.3790, mae 0.4761, orig_grad_norm 31.0068
Iter 136, pred_0 1.7420768737792969, pred_1 0.8130114674568176, true 0.9020991325378418, mse 0.4007, mae 0.5747, orig_grad_norm 32.0238
Iter 137, pred_0 1.5481584072113037, pred_1 0.6064291596412659, true 0.5035914182662964, mse 0.5491, mae 0.5645, orig_grad_norm 37.6901
Iter 138, pred_0 1.3096325397491455, pred_1 0.4003154933452606, true 0.521948516368866, mse 0.3273, mae 0.4863, orig_grad_norm 29.3260
Iter 139, pred_0 0.9904471039772034, pred_1 0.20379145443439484, true 0.21543064713478088, mse 0.3005, mae 0.3971, orig_grad_norm 28.4205
Iter 140, pred_0 0.6546686291694641, pred_1 0.019418321549892426, true 0.18456687033176422, mse 0.1269, mae 0.3255, orig_grad_norm 18.6539
Iter 141, pred_0 0.2798355519771576, pred_1 -0.14551101624965668, true -0.16143541038036346, mse 0.1114, mae 0.3044, orig_grad_norm 17.8172
Iter 142, pred_0 -0.019267285242676735, pred_1 -0.27924954891204834, true -0.3130436837673187, mse 0.0707, mae 0.2643, orig_grad_norm 14.5897
Iter 143, pred_0 -0.40107569098472595, pred_1 -0.4530026614665985, true -0.5140380263328552, mse 0.0203, mae 0.1400, orig_grad_norm 8.0405
Iter 144, pred_0 -0.7553814053535461, pred_1 -0.6389644145965576, true -0.6200188398361206, mse 0.0176, mae 0.1325, orig_grad_norm 7.7111
Iter 145, pred_0 -1.0691261291503906, pred_1 -0.8127850294113159, true -0.7685674428939819, mse 0.0489, mae 0.1937, orig_grad_norm 13.0544
Iter 146, pred_0 -1.3115118741989136, pred_1 -0.9962369799613953, true -0.8996137976646423, mse 0.0864, mae 0.2343, orig_grad_norm 17.6711
